-0.3187; 98116;
-0.2195; 98230;
-0.2555; 98344;
-0.2638; 98458;
-0.2813; 98572;
-0.3233; 98687;
-0.3880; 98801;
-0.3086; 98915;
-0.2920; 99029;
-0.2726; 99155;
-0.2564; 99269;
-0.3570; 99383;
-0.2910; 99497;
-0.2970; 99612;
-0.3815; 99726;
-0.3141; 99840;
-0.3427; 99954;
-0.3077; 100068;
-0.2813; 100182;
-0.3178; 100297;
-0.3594; 100411;
-0.3012; 100525;
-0.3233; 100639;
-0.3455; 100753;
-0.2767; 100868;
-0.3510; 100982;
-0.3040; 101096;
-0.3169; 101210;
-0.3797; 101324;
-0.2818; 101439;
-0.2915; 101553;
-0.3040; 101667;
-0.2458; 101781;
-0.3030; 101895;
-0.3192; 102009;
-0.3210; 102124;
-0.3109; 102238;
-0.3197; 102352;
-0.2878; 102478;
-0.4032; 102592;
-0.2619; 102706;
-0.3903; 102820;
-0.3621; 102934;
-0.4041; 103049;
-0.3257; 103357;
-0.3524; 103471;
-0.3090; 103585;
-0.3035; 103699;
-0.2818; 103814;
-0.3732; 103928;
-0.3824; 104042;
-0.3450; 104156;
-0.3409; 104270;
-0.3289; 104385;
-0.3898; 104499;
-0.3894; 104613;
-0.3543; 104727;
-0.3723; 104841;
-0.3607; 104955;
-0.4360; 105070;
-0.4281; 105184;
-0.3977; 105298;
-0.2952; 105412;
-0.3132; 105526;
-0.2559; 105641;
-0.3266; 105755;
-0.3672; 105869;
-0.2135; 105995;
-0.2633; 106109;
-0.3090; 106223;
-0.3104; 106337;
-0.3220; 106451;
-0.3944; 106566;
-0.3146; 106680;
-0.2906; 106794;
-0.2749; 106908;
-0.2264; 107022;
-0.2933; 107136;
-0.3820; 107251;
-0.3026; 107365;
-0.2680; 107479;
-0.3617; 107593;
-0.3040; 107707;
-0.3321; 107821;
-0.3081; 107936;
-0.3552; 108050;
-0.2896; 108164;
-0.2495; 108278;
-0.3275; 108392;
-0.1987; 108507;
-0.3284; 108621;
-0.3455; 108735;
-0.3871; 108849;
-0.3192; 108963;
-0.2555; 109078;
-0.2869; 109192;
-0.2476; 109306;
-0.3538; 109420;
-0.3640; 109534;
-0.3524; 109649;
-0.2823; 109763;
-0.3330; 109877;
-0.3667; 109991;
-0.3617; 110105;
-0.3783; 110220;
-0.2333; 110539;
-0.3312; 110653;
-0.2541; 110768;
-0.3215; 110882;
-0.2444; 110996;
-0.3063; 111110;
-0.1742; 111224;
-0.2943; 111339;
-0.2726; 111453;
-0.2416; 111567;
-0.2947; 111681;
-0.2495; 111795;
-0.2075; 111910;
-0.2495; 112024;
-0.3137; 112138;
-0.2416; 112252;
-0.2250; 112366;
-0.1987; 112481;
-0.2282; 112595;
-0.2236; 112709;
-0.2730; 112823;
-0.2721; 112937;
-0.3437; 113052;
-0.2910; 113166;
-0.2319; 113280;
-0.2841; 113394;
-0.3077; 113508;
-0.2809; 113623;
-0.2596; 113737;
-0.3192; 113851;
-0.2698; 113965;
-0.2176; 114079;
-0.2813; 114194;
-0.1964; 114308;
-0.3150; 114422;
-0.2980; 114536;
-0.2915; 114650;
-0.2956; 114765;
-0.2269; 114879;
-0.2195; 114993;
-0.2643; 115107;
-0.2786; 115221;
-0.2555; 115336;
-0.2486; 115450;
-0.3067; 115564;
